ssid,disab,index
9493174,80,1
9494405,80,1
9495150,80,1
9495193,80,1
9496580,80,1
9497277,80,1
9497412,80,1
9497501,80,1
9499512,80,1
9499962,80,1
9500898,80,1
9504370,80,1
9504850,80,1
9506454,80,1
9506888,80,1
9507671,80,1
9507752,80,1
9508341,80,1
9508880,80,1
9509070,80,1
9511105,80,1
9514554,80,1
9515283,80,1
9515518,80,1
9516603,80,1
9522077,80,1
9522085,80,1
9522409,80,1
9522905,80,1
9522913,80,1
9523677,80,1
9524304,80,1
9524940,80,1
9524991,80,1
9525505,80,1
9526269,80,1
9526757,80,1
9527060,80,1
9527257,80,1
9527664,80,1
9527796,80,1
9527907,80,1
9527915,80,1
9529624,80,1
9530886,80,1
9531289,80,1
9533427,80,1
9533990,80,1
9534385,80,1
9536000,80,1
9536140,80,1
9539638,80,1
9540504,80,1
9540997,80,1
9542728,80,1
9543074,80,1
9543198,80,1
9544844,80,1
9545131,80,1
9548319,80,1
9550593,80,1
9551182,80,1
9552006,80,1
9552073,80,1
9554238,80,1
9554602,80,1
9555013,80,1
9556729,80,1
9557385,80,1
9558063,80,1
9558152,80,1
9558438,80,1
9559183,80,1
9559922,80,1
9561471,80,1
9561854,80,1
9562923,80,1
9563415,80,1
9566546,80,1
9566759,80,1
9568727,80,1
9569081,80,1
9569138,80,1
9569677,80,1
9570160,80,1
9570519,80,1
9572929,80,1
9576363,80,1
9580166,80,1
9581804,80,1
9582177,80,1
9582193,80,1
9582711,80,1
9585095,80,1
9586431,80,1
9586474,80,1
9587055,80,1
9587578,80,1
9589465,80,1
9589872,80,1
9590145,80,1
9590773,80,1
9590811,80,1
9594175,80,1
9594981,80,1
9595139,80,1
9597298,80,1
9598782,80,1
9598839,80,1
9599215,80,1
9600795,80,1
9600884,80,1
9602755,80,1
9603573,80,1
9604251,80,1
9604340,80,1
9604820,80,1
9605649,80,1
9606335,80,1
9606963,80,1
9607803,80,1
9610499,80,1
9611142,80,1
9611959,80,1
9614729,80,1
9616578,80,1
9616810,80,1
9617086,80,1
9618597,80,1
9618651,80,1
9621652,80,1
9621806,80,1
9622020,80,1
9625194,80,1
9626034,80,1
9630155,80,1
9631070,80,1
9633189,80,1
9633243,80,1
9633774,80,1
9634436,80,1
9634754,80,1
9635165,80,1
9637818,80,1
9638571,80,1
9639861,80,1
9640819,80,1
9642501,80,1
9642803,80,1
9643176,80,1
9643230,80,1
9647589,80,1
9649220,80,1
9650849,80,1
9651195,80,1
9652272,80,1
9652949,80,1
9653368,80,1
9653422,80,1
9653597,80,1
9654224,80,1
9656057,80,1
9656464,80,1
9656847,80,1
9656944,80,1
9657355,80,1
9659072,80,1
9659412,80,1
9660437,80,1
9663665,80,1
9664122,80,1
9664238,80,1
9665587,80,1
9666559,80,1
9668160,80,1
9668497,80,1
9668772,80,1
9670408,80,1
9671390,80,1
9671854,80,1
9672346,80,1
9672389,80,1
9673156,80,1
9673539,80,1
9674675,80,1
9674845,80,1
9675299,80,1
9679391,80,1
9681426,80,1
9681809,80,1
9681949,80,1
9684476,80,1
9685839,80,1
9687254,80,1
9687718,80,1
9688129,80,1
9688277,80,1
9696148,80,1
9696598,80,1
9696881,80,1
9697470,80,1
9699376,80,1
9702563,80,1
9702628,80,1
9705813,80,1
9707492,80,1
9708022,80,1
9708057,80,1
9708197,80,1
9708510,80,1
9708677,80,1
9708766,80,1
9709673,80,1
9714685,80,1
9715738,80,1
9717439,80,1
9721622,80,1
9722505,80,1
9723927,80,1
9725008,80,1
9725342,80,1
9725946,80,1
9726837,80,1
9727000,80,1
9727280,80,1
9727639,80,1
9727949,80,1
9728554,80,1
9728767,80,1
9729224,80,1
9730443,80,1
9731318,80,1
9732624,80,1
9733396,80,1
9734155,80,1
9734848,80,1
9734961,80,1
9735100,80,1
9735712,80,1
9736239,80,1
9738665,80,1
9738843,80,1
9738975,80,1
9740090,80,1
9742573,80,1
9743332,80,1
9745599,80,1
9745920,80,1
9747885,80,1
9749535,80,1
9749861,80,1
9750827,80,1
9751483,80,1
9753435,80,1
9753451,80,1
9753931,80,1
9753966,80,1
9772545,80,1
9773142,80,1
9774130,80,1
9774238,80,1
9774319,80,1
9774823,80,1
9775323,80,1
9775536,80,1
9776044,80,1
9777008,80,1
9778608,80,1
9778721,80,1
9779531,80,1
9779590,80,1
9779892,80,1
9781064,80,1
9781285,80,1
9781579,80,1
9782915,80,1
9785205,80,1
9785876,80,1
9787909,80,1
9790217,80,1
9790470,80,1
9791213,80,1
9794875,80,1
9797629,80,1
9797947,80,1
9799354,80,1
9799966,80,1
9803726,80,1
9804935,80,1
9804951,80,1
9806083,80,1
9806873,80,1
9808329,80,1
9810358,80,1
9816690,80,1
9817247,80,1
9820388,80,1
9820795,80,1
9821082,80,1
9821724,80,1
9822429,80,1
9822844,80,1
9824340,80,1
9824804,80,1
9828990,80,1
9829423,80,1
9829512,80,1
9829547,80,1
9830006,80,1
9830677,80,1
9831118,80,1
9832211,80,1
9832653,80,1
9832769,80,1
9833102,80,1
9835040,80,1
9835865,80,1
9836721,80,1
9837183,80,1
9837302,80,1
9838201,80,1
9838317,80,1
9840176,80,1
9840176,80,2
9840281,80,1
9842195,80,1
9844864,80,1
9846964,80,1
9847464,80,1
9849416,80,1
9851127,80,1
9851453,80,1
9852913,80,1
9854401,80,1
9855440,80,1
9861971,80,1
9863362,80,1
9864261,80,1
9867589,80,1
9868704,80,1
9868852,80,1
9869085,80,1
9869182,80,1
9870679,80,1
9871357,80,1
9873139,80,1
9873406,80,1
9873732,80,1
9874232,80,1
9874275,80,1
9875573,80,1
9877894,80,1
9878092,80,1
9878173,80,1
9878467,80,1
9879226,80,1
9879439,80,1
9880305,80,1
9880399,80,1
9880496,80,1
9880968,80,1
9881891,80,1
9883010,80,1
9884319,80,1
9884351,80,1
9887075,80,1
9889965,80,1
9890610,80,1
9892125,80,1
9892133,80,1
9892664,80,1
9893105,80,1
9893695,80,1
9894055,80,1
9894446,80,1
9897429,80,1
9898727,80,1
9900780,80,1
9905340,80,1
9906282,80,1
9906509,80,1
9906541,80,1
9907033,80,1
9907130,80,1
9907653,80,1
9909982,80,1
9911790,80,1
9913955,80,1
9916164,80,1
9917209,80,1
9919104,80,1
9921419,80,1
9924043,80,1
9924191,80,1
9924590,80,1
9925597,80,1
9925600,80,1
9926526,80,1
9926550,80,1
9926674,80,1
9929274,80,1
9930329,80,1
9930337,80,1
9930973,80,1
9933360,80,1
9937757,80,1
9939121,80,1
9939881,80,1
9940154,80,1
9940405,80,1
9941940,80,1
9942874,80,1
9943684,80,1
9944028,80,1
9944583,80,1
9951679,80,1
9952713,80,1
9954376,80,1
9955615,80,1
9958029,80,1
9960929,80,1
9963669,80,1
9963847,80,1
9964975,80,1
9966749,80,1
9967311,80,1
9967656,80,1
9968059,80,1
9970134,80,1
9971203,80,1
9971467,80,1
9971866,80,1
9972021,80,1
9973435,80,1
9973729,80,1
9976906,80,1
9978100,80,1
9978143,80,1
9982590,80,1
9985468,80,1
9987959,80,1
9988165,80,1
9988610,80,1
9988645,80,1
9988815,80,1
9989323,80,1
9989420,80,1
9989587,80,1
9989757,80,1
9990100,80,1
9991476,80,1
9992995,80,1
9993746,80,1
9994300,80,1
9995137,80,1
9997474,80,1
9997679,80,1
9997741,80,1
9999817,80,1
10000097,80,1
10001433,80,1
10001689,80,1
10002138,80,1
10002340,80,1
10003053,80,1
10005803,80,1
10006362,80,1
10008284,80,1
10008292,80,1
10009760,80,1
10011919,80,1
10012060,80,1
10013172,80,1
10013326,80,1
10015485,80,1
10016805,80,1
10018581,80,1
10019626,80,1
10022910,80,1
10025960,80,1
10026746,80,1
10028714,80,1
10030018,80,1
10031170,80,1
10031626,80,1
10031782,80,1
10035516,80,1
10037217,80,1
10037233,80,1
10037802,80,1
10039392,80,1
10039821,80,1
10041389,80,1
10044094,80,1
10045236,80,1
10045961,80,1
10046496,80,1
10048626,80,1
10053255,80,1
10053735,80,1
10054154,80,1
10054278,80,1
10054790,80,1
10058028,80,1
10063242,80,1
10063412,80,1
10064362,80,1
10066039,80,1
10066284,80,1
10066543,80,1
10067736,80,1
10069127,80,1
10069240,80,1
10070508,80,1
10070540,80,1
10070656,80,1
10072063,80,1
10072721,80,1
10073892,80,1
10075313,80,1
10076395,80,1
10078053,80,1
10079343,80,1
10079645,80,1
10083693,80,1
10084142,80,1
10085696,80,1
10085734,80,1
10089381,80,1
10089845,80,1
10090290,80,1
10094784,80,1
10094830,80,1
10099239,80,1
10099735,80,1
10102299,80,1
10119353,80,1
10125809,80,1
10125914,80,1
10126406,80,1
10128085,80,1
10130268,80,1
10131175,80,1
10132449,80,1
10134263,80,1
10134735,80,1
10138579,80,1
10138773,80,1
10139036,80,1
10139109,80,1
10139117,80,1
10139427,80,1
10139567,80,1
10139583,80,1
10139605,80,1
10139745,80,1
10140727,80,1
10140875,80,1
10141359,80,1
10141367,80,1
10141413,80,1
10141472,80,1
10141545,80,1
10141685,80,1
10141944,80,1
10142932,80,1
10142975,80,1
10143432,80,1
10143580,80,1
10143718,80,1
10144099,80,1
10146091,80,1
10146180,80,1
10147160,80,1
10147616,80,1
10147748,80,1
10150544,80,1
10150757,80,1
10151087,80,1
10151559,80,1
10151656,80,1
10151680,80,1
10151818,80,1
10152253,80,1
10152342,80,1
10153063,80,1
10153179,80,1
10153268,80,1
10153276,80,1
10153330,80,1
10153837,80,1
10154183,80,1
10154671,80,1
10154744,80,1
10154973,80,1
10155449,80,1
10155465,80,1
10155899,80,1
10155945,80,1
10156259,80,1
10156623,80,1
10157034,80,1
10157115,80,1
10157123,80,1
10157174,80,1
10159649,80,1
10161279,80,1
10161821,80,1
10161856,80,1
10161902,80,1
10161910,80,1
10161988,80,1
10162003,80,1
10162917,80,1
10163654,80,1
10163956,80,1
10164960,80,1
10165304,80,1
10165339,80,1
10165835,80,1
10166378,80,1
10166610,80,1
10166718,80,1
10166912,80,1
10167366,80,1
10167714,80,1
10168095,80,1
10168184,80,1
10168192,80,1
10168338,80,1
10168672,80,1
10168915,80,1
10169008,80,1
10169016,80,1
10169369,80,1
10169458,80,1
10169628,80,1
10170707,80,1
10171053,80,1
10171096,80,1
10171118,80,1
10171282,80,1
10171363,80,1
10171401,80,1
10174427,80,1
10174516,80,1
10174540,80,1
10174818,80,1
10182799,80,1
10187197,80,1
10187480,80,1
10188398,80,1
10188886,80,1
10189769,80,1
10191720,80,1
10191917,80,1
10194223,80,1
10195475,80,1
10197222,80,1
10197419,80,1
10197753,80,1
10197958,80,1
10199667,80,1
10199896,80,1
10200118,80,1
10200797,80,1
10201386,80,1
10202129,80,1
10202285,80,1
10202420,80,1
10202900,80,1
10202935,80,1
10203109,80,1
10204075,80,1
10205012,80,1
10205349,80,1
10205365,80,1
10205403,80,1
10205934,80,1
10206078,80,1
10206086,80,1
10206566,80,1
10207538,80,1
10207546,80,1
10207988,80,1
10208402,80,1
10208577,80,1
10208887,80,1
10209034,80,1
10209204,80,1
10210180,80,1
10210245,80,1
10210555,80,1
10210733,80,1
10211357,80,1
10211586,80,1
10212159,80,1
10212329,80,1
10212361,80,1
10212531,80,1
10213120,80,1
10213597,80,1
10213600,80,1
10213716,80,1
10213724,80,1
10216286,80,1
10216367,80,1
10216472,80,1
10216529,80,1
10216618,80,1
10217053,80,1
10217886,80,1
10218114,80,1
10218505,80,1
10218556,80,1
10219021,80,1
10219471,80,1
10219730,80,1
10221093,80,1
10221107,80,1
10221123,80,1
10221840,80,1
10222456,80,1
10222596,80,1
10223290,80,1
10225285,80,1
10225552,80,1
10226087,80,1
10226435,80,1
10226990,80,1
10227164,80,1
10228225,80,1
10229051,80,1
10229191,80,1
10230866,80,1
10231366,80,1
10232478,80,1
10232818,80,1
10232907,80,1
10233334,80,1
10233652,80,1
10233784,80,1
10234101,80,1
10234233,80,1
10234691,80,1
10235183,80,1
10235558,80,1
10235566,80,1
10236619,80,1
10237194,80,1
10237526,80,1
10237739,80,1
10237836,80,1
10238298,80,1
10238786,80,1
10238816,80,1
10239685,80,1
10239960,80,1
10239987,80,1
10239995,80,1
10241191,80,1
10241280,80,1
10241299,80,1
10241485,80,1
10241876,80,1
10242015,80,1
10242465,80,1
10244689,80,1
10245294,80,1
10245685,80,1
10245979,80,1
10246045,80,1
10246096,80,1
10246177,80,1
10246339,80,1
10247661,80,1
10248552,80,1
10248722,80,1
10248781,80,1
10249613,80,1
10250166,80,1
10251286,80,1
10251537,80,1
10251685,80,1
10252398,80,1
10257276,80,1
10259376,80,1
10259864,80,1
10263373,80,1
10266127,80,1
10266348,80,1
10268081,80,1
10268413,80,1
10268804,80,1
10269398,80,1
10270280,80,1
10270574,80,1
10271716,80,1
10274456,80,1
10275894,80,1
10275916,80,1
10275924,80,1
10275940,80,1
10276327,80,1
10276696,80,1
10281703,80,1
10283102,80,1
10283382,80,1
10287779,80,1
10288120,80,1
10288279,80,1
10288627,80,1
10288856,80,1
10290141,80,1
10290230,80,1
10291539,80,1
10292160,80,1
10292403,80,1
10293353,80,1
10293418,80,1
10293752,80,1
10294074,80,1
10294279,80,1
10295496,80,1
10295607,80,1
10296476,80,1
10297367,80,1
10297456,80,1
10297847,80,1
10298436,80,1
10298525,80,1
10298886,80,1
10299270,80,1
10301453,80,1
10302646,80,1
10303235,80,1
10303928,80,1
10303960,80,1
10309519,80,1
10310886,80,1
10324941,80,1
10325956,80,1
10328483,80,1
10328653,80,1
10332308,80,1
10335579,80,1
10339108,80,1
10339140,80,1
10339256,80,1
10339450,80,1
10339604,80,1
10339604,80,2
10339671,80,1
10342087,80,1
10353852,80,1
10355243,80,1
10356916,80,1
10358668,80,1
10361006,80,1
10364226,80,1
10367098,80,1
10369465,80,1
10372695,80,1
10378146,80,1
10378553,80,1
10378715,80,1
10379223,80,1
10379851,80,1
10381333,80,1
10381570,80,1
10382836,80,1
10382852,80,1
10383506,80,1
10383921,80,1
10384049,80,1
10388672,80,1
10388877,80,1
10391665,80,1
10392920,80,1
10395156,80,1
10396276,80,1
10400060,80,1
10400567,80,1
10401237,80,1
10405917,80,1
10412190,80,1
10413561,80,1
10414053,80,1
10414061,80,1
10414193,80,1
10414320,80,1
10414401,80,1
10420789,80,1
10420932,80,1
10421130,80,1
10421289,80,1
10421300,80,1
10423478,80,1
10423907,80,1
10425829,80,1
10425896,80,1
10426256,80,1
10426620,80,1
10426906,80,1
10427325,80,1
10429247,80,1
10429891,80,1
10438491,80,1
10439307,80,1
10440119,80,1
10440232,80,1
10440518,80,1
10441360,80,1
10441808,80,1
10441999,80,1
10442022,80,1
10442219,80,1
10442308,80,1
10442367,80,1
10442456,80,1
10442669,80,1
10442871,80,1
10443266,80,1
10444114,80,1
10444416,80,1
10447326,80,1
10451242,80,1
10451293,80,1
10451455,80,1
10451560,80,1
10453105,80,1
10453946,80,1
10454055,80,1
10454144,80,1
10454179,80,1
10454527,80,1
10454985,80,1
10455396,80,1
10455477,80,1
10457402,80,1
10459014,80,1
10459766,80,1
10461248,80,1
10461361,80,1
10461590,80,1
10461701,80,1
10462228,80,1
10462228,80,2
10463259,80,1
10465359,80,1
10467203,80,1
10467289,80,1
10467343,80,1
10469516,80,1
10469664,80,1
10469710,80,1
10471456,80,1
10471634,80,1
10472916,80,1
10473041,80,1
10473076,80,1
10473084,80,1
10473203,80,1
10473300,80,1
10473319,80,1
10473408,80,1
10473998,80,1
10474048,80,1
10475095,80,1
10475818,80,1
10476083,80,1
10476091,80,1
10476113,80,1
10476741,80,1
10476865,80,1
10477330,80,1
10479740,80,1
10485481,80,1
10487506,80,1
10488693,80,1
10488960,80,1
10489126,80,1
10489193,80,1
10489789,80,1
10489967,80,1
10490027,80,1
10490604,80,1
10491112,80,1
10491155,80,1
10491953,80,1
10492046,80,1
10493344,80,1
10493425,80,1
10493468,80,1
10493565,80,1
10493573,80,1
10495614,80,1
10499059,80,1
10499342,80,1
10500340,80,1
10500847,80,1
10501789,80,1
10501991,80,1
10502076,80,1
10505458,80,1
10506977,80,1
10508449,80,1
10509364,80,1
10509402,80,1
10509461,80,1
10511261,80,1
10511423,80,1
10511784,80,1
10511881,80,1
10513205,80,1
10513930,80,1
10514767,80,1
10515666,80,1
10515771,80,1
10519785,80,1
10519866,80,1
10520074,80,1
10520309,80,1
10521720,80,1
10521917,80,1
10525629,80,1
10525718,80,1
10525947,80,1
10526218,80,1
10526331,80,1
10527192,80,1
10527249,80,1
10529241,80,1
10529314,80,1
10529330,80,1
10529454,80,1
10530096,80,1
10533605,80,1
10533753,80,1
10544224,80,1
10549129,80,1
10551166,80,1
10559566,80,1
10570934,80,1
10576398,80,1
10583467,80,1
10585478,80,1
10585907,80,1
10586032,80,1
10587527,80,1
10588035,80,1
10595805,80,1
10602577,80,1
10615431,80,1
10615857,80,1
10615881,80,1
10615946,80,1
10616209,80,1
10616241,80,1
10626921,80,1
10627693,80,1
10627715,80,1
10631941,80,1
10632050,80,1
10644865,80,1
10645268,80,1
10647953,80,1
10648348,80,1
10650636,80,1
10653228,80,1
10656170,80,1
10702881,80,1
10704779,80,1
10726918,80,1
10728384,80,1
10728708,80,1
10735461,80,1
10738894,80,1
10740635,80,1
10740767,80,1
10745076,80,1
10745122,80,1
10770054,80,1
10771387,80,1
10776680,80,1
10778314,80,1
10783296,80,1
10805761,80,1
10807977,80,1
10813543,80,1
10820027,80,1
10829121,80,1
10835628,80,1
10839836,80,1
10845631,80,1
10847502,80,1
10855815,80,1
10890416,80,1
10900810,80,1
10901353,80,1
10901450,80,1
10905618,80,1
10910336,80,1
10931554,80,1
10941096,80,1
10946632,80,1
10954546,80,1
10978933,80,1
10979239,80,1
10979697,80,1
10980113,80,1
10981802,80,1
10994041,80,1
11021411,80,1
11023961,80,1
11033487,80,1
11036583,80,1
11036664,80,1
11044845,80,1
11045078,80,1
11051809,80,1
11061383,80,1
11064730,80,1
11071141,80,1
11081058,80,1
11091827,80,1
11091991,80,1
11092025,80,1
11092084,80,1
11092327,80,1
11092750,80,1
11093943,80,1
11095113,80,1
11095377,80,1
11095474,80,1
11099860,80,1
11100095,80,1
11100222,80,1
11101210,80,1
11102691,80,1
11104139,80,1
11108584,80,1
11110783,80,1
11111267,80,1
11113065,80,1
11113154,80,1
11113987,80,1
11115343,80,1
11118504,80,1
11123990,80,1
11127392,80,1
11128232,80,1
11137959,80,1
11138017,80,1
11138165,80,1
11138432,80,1
11142448,80,1
11142855,80,1
11142987,80,1
11144246,80,1
11144602,80,1
11146060,80,1
11147105,80,1
11147261,80,1
11149264,80,1
11153903,80,1
11154993,80,1
11155191,80,1
11155973,80,1
11160403,80,1
11164204,80,1
11167998,80,1
11175931,80,1
11176512,80,1
11176601,80,1
11176784,80,1
11177128,80,1
11177543,80,1
11179015,80,1
11179163,80,1
11179252,80,1
11182261,80,1
11182539,80,1
11182733,80,1
11183209,80,1
11183241,80,1
11184043,80,1
11186852,80,1
11187042,80,1
11187255,80,1
11188278,80,1
11189452,80,1
11189509,80,1
11189835,80,1
11190604,80,1
11190671,80,1
11199334,80,1
11201282,80,1
11201444,80,1
11203420,80,1
11206594,80,1
11208538,80,1
11209127,80,1
11209194,80,1
11209453,80,1
11209526,80,1
11209569,80,1
11212128,80,1
11212195,80,1
11213035,80,1
11213531,80,1
11213701,80,1
11214821,80,1
11218371,80,1
11224711,80,1
11227141,80,1
11227966,80,1
11230452,80,1
11230959,80,1
11235233,80,1
11236949,80,1
11236981,80,1
11238062,80,1
11238216,80,1
11239700,80,1
11241063,80,1
11242647,80,1
11245980,80,1
11246391,80,1
11249331,80,1
11249668,80,1
11249692,80,1
11249927,80,1
11250356,80,1
11250399,80,1
11250615,80,1
11250712,80,1
11254416,80,1
11254629,80,1
11256532,80,1
11257490,80,1
11257814,80,1
11258985,80,1
11259302,80,1
11259841,80,1
11263350,80,1
11263466,80,1
11263687,80,1
11263768,80,1
11266937,80,1
11267178,80,1
11267267,80,1
11267968,80,1
11268018,80,1
11269960,80,1
11270950,80,1
11273933,80,1
11274484,80,1
11274875,80,1
11275472,80,1
11275952,80,1
11276495,80,1
11276525,80,1
11276541,80,1
11276673,80,1
11276762,80,1
11277440,80,1
11277998,80,1
11278099,80,1
11281278,80,1
11281502,80,1
11282126,80,1
11282223,80,1
11282835,80,1
11285923,80,1
11285931,80,1
11286563,80,1
11287268,80,1
11287276,80,1
11287411,80,1
11287438,80,1
11287519,80,1
11287977,80,1
11291699,80,1
11292393,80,1
11292601,80,1
11293578,80,1
11293942,80,1
11294574,80,1
11294639,80,1
11294876,80,1
11296135,80,1
11296690,80,1
11297107,80,1
11302313,80,1
11304049,80,1
11306483,80,1
11315547,80,1
11315695,80,1
11316764,80,1
11323531,80,1
11324805,80,1
11326700,80,1
11329017,80,1
11331100,80,1
11332050,80,1
11333448,80,1
11333898,80,1
11334789,80,1
11335939,80,1
11337788,80,1
11337869,80,1
11338725,80,1
11338814,80,1
11338822,80,1
11339640,80,1
11342528,80,1
11342943,80,1
11343494,80,1
11344563,80,1
11344881,80,1
11346884,80,1
11348283,80,1
11350482,80,1
11352450,80,1
11352574,80,1
11353082,80,1
11353392,80,1
11355581,80,1
11356138,80,1
11356227,80,1
11356596,80,1
11361581,80,1
11367199,80,1
11370211,80,1
11370432,80,1
11371021,80,1
11371226,80,1
11371269,80,1
11371277,80,1
11372222,80,1
11372761,80,1
11372788,80,1
11374071,80,1
11374446,80,1
11374756,80,1
11379359,80,1
11383569,80,1
11384352,80,1
11387459,80,1
11387610,80,1
11387947,80,1
11388110,80,1
11389338,80,1
11391596,80,1
11392258,80,1
11392754,80,1
11393548,80,1
11393548,80,2
11393580,80,1
11393726,80,1
11396083,80,1
11398132,80,1
11399090,80,1
11401060,80,1
11401451,80,1
11401524,80,1
11404116,80,1
11404620,80,1
11404906,80,1
11405120,80,1
11405139,80,1
11405511,80,1
11406011,80,1
11406178,80,1
11410930,80,1
11413182,80,1
11413476,80,1
11417323,80,1
11419083,80,1
11419636,80,1
11419660,80,1
11420413,80,1
11421363,80,1
11421444,80,1
11421452,80,1
11421576,80,1
11421592,80,1
11421681,80,1
11421703,80,1
11424249,80,1
11425814,80,1
11425881,80,1
11427000,80,1
11428163,80,1
11429453,80,1
11430680,80,1
11430699,80,1
11433027,80,1
11434732,80,1
11435062,80,1
11435240,80,1
11435666,80,1
11436654,80,1
11436859,80,1
11437375,80,1
11438770,80,1
11438932,80,1
11440872,80,1
11441275,80,1
11441771,80,1
11443677,80,1
11444002,80,1
11444320,80,1
11444428,80,1
11444517,80,1
11444983,80,1
11445041,80,1
11445211,80,1
11445289,80,1
11446706,80,1
11446714,80,1
11447370,80,1
11448059,80,1
11448288,80,1
11449837,80,1
11450533,80,1
11450622,80,1
11451203,80,1
11451327,80,1
11451696,80,1
11451807,80,1
11452153,80,1
11455616,80,1
11456078,80,1
11456280,80,1
11456728,80,1
11458127,80,1
11459379,80,1
11460202,80,1
11460563,80,1
11460849,80,1
11461152,80,1
11461373,80,1
11461454,80,1
11461594,80,1
11462035,80,1
11462957,80,1
11463104,80,1
11464593,80,1
11465298,80,1
11465476,80,1
11465743,80,1
11466405,80,1
11466820,80,1
11467622,80,1
11468343,80,1
11469986,80,1
11470232,80,1
11472561,80,1
11473282,80,1
11473401,80,1
11473738,80,1
11474165,80,1
11474238,80,1
11475722,80,1
11476621,80,1
11476990,80,1
11478446,80,1
11481927,80,1
11481951,80,1
11482699,80,1
11482710,80,1
11482737,80,1
11482753,80,1
11482974,80,1
11483687,80,1
11483873,80,1
11484365,80,1
11486600,80,1
11487518,80,1
11487739,80,1
11487941,80,1
11488115,80,1
11489324,80,1
11489545,80,1
11489596,80,1
11489790,80,1
11489901,80,1
11489928,80,1
11490020,80,1
11490799,80,1
11490829,80,1
11491051,80,1
11493127,80,1
11493143,80,1
11493356,80,1
11493739,80,1
11493763,80,1
11493801,80,1
11493917,80,1
11494468,80,1
11495065,80,1
11497130,80,1
11497246,80,1
11497432,80,1
11497467,80,1
11497734,80,1
11497866,80,1
11498234,80,1
11498528,80,1
11498811,80,1
11498919,80,1
11500425,80,1
11500689,80,1
11500875,80,1
11500921,80,1
11501065,80,1
11501111,80,1
11501278,80,1
11503262,80,1
11503300,80,1
11503556,80,1
11504137,80,1
11504285,80,1
11504374,80,1
11505133,80,1
11508663,80,1
11508922,80,1
11509244,80,1
11509287,80,1
